found_folder,file_name,chainid,chainname,lastupdatedate,lastupdatetime,subchainid,subchainname,storeid,bikoretno,storetype,storename,address,city,zipcode
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,476,7,1,BE הוד השרון כיכר המושבה,שמיר,9700,4502024
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,437,7,1,BE אייס מול אילת,קאמפן 8,2600,8851396
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,392,7,1,BE שילת,הזית פינת גלבוע,1165,7318800
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,352,7,1,Be טייבה,מרכז שפע אנרגיה,2730,4040000
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,345,7,1,BE מידטאון,שדרות מנחם בגין 144,5000,6492102
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,322,7,1,גן העיר תל אביב,אבן גבירול 71,5000,6416202
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,298,7,1, BE אמות באר שבע,חייל הנדסה 1,9000,8482202
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,270,7,1,BE חולון הפלד,חולון הפלד 270,6600,5882906
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,256,7,1,BE נס ציונה,הפטיש,7200,7402627
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,242,7,1,BE ויוה חדרה,מרכז מסחרי ויוה,6500,3857145
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,201,7,1,BE בריגה,שושנה דמארי 10,7400,4239500
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,178,7,1,BE סגולה פתח תקווה,הרב מסעוד אשר פינטו 20,7900,4900519
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,172,7,1,BE באר יעקב,11 שדרות יצחק שמיר,2530,7030336
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,112,7,1,BE קרית מוצקין,"ש""י עגנון 18",8200,2631717
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,41,7,1,BE דיזנגוף סנטר,דיזנגוף 50,5000,6433222
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,26,7,1,BE בלוך גבעתיים,בלוך,6300,5322114
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,762,7,1,BE אוסישקין,אוסישקין 3,2650,4721035
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,507,7,1,BE פארם נאות שמיר,19 הרצל,2660,8104600
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,198,7,1,BE פארם יהלום נתניה,28 האורזים,7400,4201254
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,145,7,1,BE נתיבות,בעלי המלאכה 3,246,8776202
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,252,7,1,BE עין שמר,מתחם עין שמר,139,3881600
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,788,7,1,BE אפרת,זית שמן 3,10044,9045503
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,233,7,1,BE באר שבע,נחל קדרון 15,9000,8416102
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,482,7,1,BE רמלה נווה דורון,משה לוי 13,8500,7210003
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,785,7,1,BE מעלה אדומים,הרכס 31,3616,9850347
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,787,7,1,BE אריאל,הבנאי 6,3570,4070008
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,5,Be,373,7,1,Be פארם אור יהודה,1 כרמל,2400,''
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,6,יש חסד,765,7,1,יש חסד בן איש חי,43 בן איש חי,2610,9942045
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,6,יש חסד,611,7,1,יש חסד בני ברק- השומר,השומר 10,6100,5137705
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,6,יש חסד,610,7,1,יש חסד ירושלים- רמת שלמה,ברכת אברהם 22,3000,9743667
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,6,יש חסד,609,7,1,יש חסד אלעד-ניסים גאון,ניסים גאון 79,1309,4080000
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,6,יש חסד,608,7,1,יש חסד ירושלים-קרית שאול,נאג'רה 2,3000,9547102
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,6,יש חסד,607,7,1,יש חסד מודיעין עלי-ק.ספר,אבני נזר 46,3797,7181043
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,6,יש חסד,606,7,1,יש חסד בית שמש- מ. מסחרי,מרכז מסחרי רמה א,2610,99090
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,6,יש חסד,593,7,1,יש חסד באר טוביה,אזור התעשייה,155,8381500
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,6,יש חסד,499,7,1,יש חסד עפולה עילית,24 פנחס רוזן,7700,1852085
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,6,יש חסד,496,7,1,יש חסד כנפי נשרים,כנפי נשרים 24,3000,9546439
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,6,יש חסד,364,7,1,יש חסד בית וגן,1 זנגוויל,3000,9654801
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,6,יש חסד,349,7,1,יש חסד צפת- כנען,הר כנען,8000,13200
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,6,יש חסד,300,7,1,יש חסד בארות יצחק- פאוור,בארות יצחק,7900,6090500
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,6,יש חסד,295,7,1,יש חסד בני ברק-שלמה המלך,שלמה המלך   12,6100,5155205
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,6,יש חסד,234,7,1,יש חסד רסידו,נהר הירדן,2610,9902101
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,6,יש חסד,219,7,1,יש חסד בני ברק- עזרא,עזרה בני ברק,6100,5155103
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,6,יש חסד,133,7,1,"יש חסד ביתר עילית-  הר""ן","הר""ן 6 פינת פנים המאירים",3780,9056506
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,6,יש חסד,111,7,1,יש חסד טבריה עלית-לב האג,לב האגם 10,6700,14431
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,6,יש חסד,81,7,1,יש חסד מודיעין עלית דרום,שערי תשובה 3,3797,7182622
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,6,יש חסד,73,7,1,יש חסד אשדוד,חנה סנש 9,70,7747303
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,6,יש חסד,62,7,1,יש חסד רכסים,הכלניות 49,922,2049787
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,846,7,1,אקספרס אור ים,34 דוד המלך,1020,3063654
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,845,7,1,אקספרס נחשון כפר סבא,נחשון 10,6900,4444733
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,844,7,1,אקספרס נגבה רמת גן,נגבה 8,8600,5234808
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,842,7,1,אקספרס מטודלה תל אביב,30 מטודלה,5000,6954826
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,779,7,1,אקספרס יבנה,דרך ז'בוטינסקי,2660,8154384
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,777,7,1,אקספרס נרקיסים,121 שדרות ירושליים,8300,7526204
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,768,7,1,אקספרס קרניצי רמת גן,'',8600,5243330
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,757,7,1,אקספרס קריית אונו,2 יצחק נבון,2620,5557221
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,752,7,1,אקספרס כפר סבא דוכיפת,5 דוכיפת,6900,4424652
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,744,7,1,אקספרס אשקלון,2 עמק האלה,7100,7827709
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,743,7,1,אקספרס קריית גת,28 הגבורה,2630,8225919
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,741,7,1,אקספרס יצחק רבין,34 יצחק רבין,2620,5540032
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,740,7,1,אקספרס שלמה המלך,2 שלמה המלך,2620,5542102
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,599,7,1,אקספרס ההסתדרות,27 ההסתדרות,6300,5358503
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,598,7,1,אקספרס הירדן,רמת גן הירדן 29,8600,5233317
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,596,7,1,אקספרס אבן גבירול,124 אבן גבירול,5000,6203854
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,595,7,1,אקספרס בת חפר,שדרות עמק חפר,1319,4284200
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,579,7,1,אקספרס סביון,1 השיקמה,587,5651801
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,511,7,1,אקספרס רסקו נצרת,מרכז רסקו רח' עצמון,1061,1756406
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,489,7,1,אקספרס מודיעין,26 חיים ויצמן,1200,7178943
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,479,7,1,אקספרס בר אילן,בר אילן 24,8700,4370114
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,478,7,1,אקספרס גדרה,דרך האילנות 41,2550,7053920
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,477,7,1,אקספרס הציפורים מודיעין,2 החסידה,1200,7169447
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,445,7,1,אקספרס רחובות,רח' יעקב 41,8400,7626254
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,444,7,1,"אקספרס.ב""ש אביסרור",רח' יעקב כהן 8,9000,8437410
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,400,7,1,אקספרס שבזי ראש העין,שלמה שבזי 172,2640,4856768
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,398,7,1,אקספרס אגמים,73 עמק יזרעאל,7100,7843951
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,397,7,1,אקספרס פארק עפולה,רובע יזרעאל,7700,1852085
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,394,7,1,אקספרס הכרמל כפר סבא,הגליל 31,6900,4423335
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,393,7,1,אקספרס להבים באר שבע,שדרות הרימון,1271,8482202
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,391,7,1,אקספרס אלקנה,אלנקווה,5000,4077604
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,390,7,1,שופרסל אקספרס אם המושבות,יעל רום 8,7900,4906220
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,388,7,1,אקספרס דניה,חיים הזז 5,4000,3499611
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,385,7,1,אקספרס מאיר יערי תל אביב,מאיר יערי 19,5000,6937119
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,384,7,1,אקספרס קרית ביאליק,שדרות ירושלים 15,9500,2703124
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,382,7,1,"אקספרס פ""ת- היבנר",היבנר 29,7900,4940033
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,380,7,1,"אקספרס ת""א- מרמורק",מרמורק 10,5000,6425410
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,379,7,1,אקספרס גבעתיים- כצנלסון,כצנלסון 19,6300,5321310
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,377,7,1,אקספרס ירושלים- הדסה,בית חולים הדסה,3000,9702805
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,376,7,1,אקספרס רעננה- משה דיין,משה דיין 8,8700,4358008
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,375,7,1,"אקספרס כ""ס- הגליל",הגליל 58,6900,4423535
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,372,7,1,אקספרס בת ים- חשמונאים,החשמונאים 41,6200,5949615
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,368,7,1,אקספרס-נשר מרגנית,נשר המרגנית 1,4000,2625505
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,362,7,1,אקספרס קרן היסוד ירושלים,קרן היסוד 27,3000,9418815
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,360,7,1,"אקספרס מאירוביץ ראשל""צ",מאירוביץ 17,8300,7531864
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,354,7,1,"'אקספרס ת""א- קינג ג'ורג",קינג ג'ורג' 58,5000,6433709
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,353,7,1,אקספרס יותם,יותם 20,4000,3467216
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,348,7,1,"אקספרס פ""ת- קק""ל","קק""ל 2",7900,4937206
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,347,7,1,אקספרס גדרה- דרך הפרחים,דרך הפרחים 38,2550,7047819
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,341,7,1,"אקספרס רמת גן- הרוא""ה","הרוא""ה 131",8600,5237528
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,340,7,1,"אקספרס ת""א- זריצקי",זריצקי 4,5000,6936060
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,338,7,1,אקספרס כוכב הצפון,בוני העיר 9,5000,6937309
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,335,7,1,"אקספרס כ""ס- בן גוריון",בן גוריון 35,6900,4444117
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,334,7,1,"אקספרס פ""ת - שפירא","קק""ל 35",7900,4949205
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,327,7,1,אקספרס חיפה- ראול ולנברג,ראול וולנברג 9,4000,3499009
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,325,7,1,אקספרס ששת הימים נס ציונ,ששת הימים 1,7200,7406316
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,318,7,1,אקספרס חולון - וולפסון,הלוחמים 62,6600,5822012
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,317,7,1,אקספרס גבעת עדה,חי 67,50,3780800
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,311,7,1,אקספרס רחובות- בוסתנאי,בוסתנאי 14,8400,7628917
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,305,7,1,"אקספרס ת""א- יהודה המכבי",יהודה מכבי 81,5000,6230032
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,301,7,1,אקספרס אחי מאיר,1 אחי מאיר,5000,6343504
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,296,7,1,"אקספרס פ""ת רחל המשוררת",רחל המשוררת 29,7900,4950429
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,285,7,1,"אקספרס סוקולוב פ""ת",סוקולוב 26,7900,4942202
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,279,7,1,"אקספרס-ת""א דרויאנוב",רח' דרויאנוב 5,5000,6314305
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,277,7,1,אקספרס.בני בנימין הרצליה,בני בנימין 23,6400,4636254
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,274,7,1,"אקספרס ת""א- פלורנטין",פלורנטין 27,5000,6606001
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,265,7,1,אקספרס חולון - זלמן ארן,זלמן ארן 1,6600,5831907
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,263,7,1,שופרסל אקספרס מקס ברוד,רח' מקס ברוד 34,5000,6962151
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,239,7,1,אקספרס יפו- הדרור,הדרור 2,5000,6343504
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,236,7,1,אקספרס אילת שחמון,ששת הימים 310,2600,8827303
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,231,7,1,אקספרס רעננה- רבקה גרובר,רבקה גובר7,8700,4372829
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,224,7,1,"אקספרס ראשל""צ-נווה דקלים",נווהדקלים 44,8300,7567824
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,186,7,1,אקספרס התשבי,התשבי 9,4000,3456909
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,179,7,1,"שופרסל אקספרס הרוא""ה רמת גן","רח' הרוא""ה 152",8600,5234302
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,171,7,1,אקספרס אוסטשינסקי,אוסטשינסקי 15,6900,4445015
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,169,7,1,אקספרס באר שבע,אפרים לרון 20,9000,8482202
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,150,7,1,"אקספרס רודנסקי ת""א",רודנסקי 5,5000,6936005
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,148,7,1,אקספרס מלצר רחובות,מלצר 20,8400,7628525
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,147,7,1,אקספרס זכרון,ההנפה,9300,3094064
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,140,7,1,אקספרס תל חי,'',6900,4422909
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,131,7,1,אקספרס הוד השרון,סוקולוב 37,9700,4528466
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,127,7,1,אקספרס טירת הכרמל,הדולפין 1,2100,3508500
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,90,7,1,אקספרס גב ים באר שבע,האנרגיה 77,9000,8470912
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,84,7,1,אקספרס בית חשמונאי,אקספרס בית חשמונאי,1050,9978900
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,82,7,1,אקספרס חולון,שמריהו לוין 2,6600,5841208
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,79,7,1,אקספרס חריש,נחשול 30,1247,3786100
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,61,7,1,אקספרס צור משה,הערבה,276,4082000
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,56,7,1,אקספרס  חריש הרימון,האורן 47,1247,3786100
